385,2,43,28,0,11.5,649,4,90,55,1,48.24,1488,10,194,123,3,87.18,6.1
271,1,31,18,1,29.32,501,3,75,41,2,58.519999999999996,1116,7,168,97,6,90.14,13.96
65,1,17,9,2,8.299999999999999,246,2,42,25,3,26.4,539,3,92,54,9,51.14,7.440000000000001
335,0,43,30,2,5.760000000000001,658,3,80,57,2,30.880000000000003,1276,5,181,112,3,80.06,17.46
0,0,0,0,0,11.92,0,0,0,0,0,32.760000000000005,0,0,0,0,0,32.760000000000005,17.54
229,2,29,20,0,7.18,472,4,58,40,0,48.64,1135,7,146,89,0,76.54,5.84
145,1,23,17,0,19.16,315,3,45,29,3,32.52,1108,6,147,98,5,72.02000000000001,14.84
112,0,29,10,1,17.96,112,0,29,10,1,49.58,488,3,83,45,3,49.58,19.66
369,4,30,23,0,19.6,559,4,62,43,0,67.44,1089,10,125,85,1,109.9,14.920000000000002
0,0,0,0,0,18.919999999999998,662,5,85,67,2,57.099999999999994,1266,8,146,109,3,107.47999999999999,30.08
0,0,0,0,0,17.98,606,2,76,45,1,71.75999999999999,1086,6,132,74,4,106.49999999999999,14.64
300,2,43,27,2,30.459999999999997,441,4,71,45,2,53.099999999999994,965,8,134,83,7,97.94,10.48
358,2,37,29,1,24.240000000000002,742,4,74,55,2,77.06,1195,7,125,85,2,129.24,19.060000000000002
276,2,41,32,1,30.74,578,4,79,58,1,56.16,1153,7,157,112,3,97.27999999999999,24.6
274,1,33,20,0,19.86,528,4,69,41,0,57.14,1083,5,138,83,1,94.46000000000001,17.14
0,0,0,0,0,17.54,0,0,0,0,0,50.300000000000004,0,0,0,0,0,50.300000000000004,3.92
380,6,34,29,0,21.78,638,7,66,50,0,89.80000000000001,1509,10,208,137,2,127.72000000000001,29.3
269,0,46,22,0,11.08,533,3,67,38,0,44.92,533,3,67,38,0,82.04,28.0
185,2,33,19,2,9.0,514,4,65,41,3,36.980000000000004,933,7,120,79,4,80.64000000000001,11.360000000000001
65,1,17,9,2,7.440000000000001,246,2,42,25,3,28.740000000000002,774,4,116,72,6,46.78,16.900000000000002
112,0,29,10,1,19.66,353,4,59,28,1,41.300000000000004,729,7,113,63,3,69.24000000000001,18.3
232,1,24,18,1,25.759999999999998,503,4,55,42,1,64.14,1069,9,149,103,2,99.86,20.659999999999997
0,0,0,0,0,8.76,356,3,48,34,0,23.18,356,3,48,34,0,50.82,10.0
89,0,16,9,1,14.84,259,2,38,21,4,37.16,1052,5,140,90,6,61.16,13.219999999999999
259,1,35,23,1,13.96,489,3,79,46,2,56.84,1104,7,172,102,6,90.68,6.92
417,2,35,23,1,20.02,750,4,68,49,1,58.9,1610,7,177,127,5,105.3,7.5600000000000005
172,1,24,12,0,25.200000000000003,310,1,51,26,3,41.68,916,5,134,75,5,58.08,10.48
335,0,43,30,2,17.46,523,0,74,48,2,40.72,1141,2,175,103,3,80.06,19.939999999999998
229,2,29,20,0,5.84,559,4,77,55,1,31.28,1222,7,165,104,1,72.2,16.02
0,0,0,0,0,11.120000000000001,0,0,0,0,0,25.240000000000002,598,2,103,55,5,42.08,15.760000000000002
385,2,43,28,0,6.1,571,3,74,50,2,44.0,1410,9,178,118,4,72.10000000000001,6.2
0,0,0,0,0,30.08,662,5,85,67,2,65.88,1342,10,158,119,4,113.53999999999999,13.860000000000001
269,0,46,22,0,28.0,533,3,67,38,0,63.18,533,3,67,38,0,84.48,17.259999999999998
300,2,43,27,2,10.48,441,4,71,45,2,52.14,924,9,136,93,3,87.97999999999999,12.94
112,0,29,10,1,18.3,353,4,59,28,1,55.92,729,7,113,63,3,87.54,8.64
369,4,30,23,0,14.920000000000002,559,4,62,43,0,57.14,1042,7,125,84,1,116.72,19.48
276,2,41,32,1,24.6,578,4,79,58,1,68.82000000000001,1153,7,157,112,3,98.80000000000001,16.12
0,0,0,0,0,14.64,606,2,76,45,1,55.86000000000001,1214,5,136,83,1,111.94,9.72
358,2,37,29,1,19.060000000000002,742,4,74,55,2,71.98,1272,7,136,89,2,121.34,26.06
380,6,34,29,0,29.3,595,8,67,48,0,76.9,1466,11,209,135,2,135.60000000000002,20.299999999999997
274,1,33,20,0,17.14,528,4,69,41,0,49.760000000000005,1267,6,147,84,2,89.34,9.8
185,2,33,19,2,11.360000000000001,514,4,65,41,3,33.82,933,7,120,79,4,62.540000000000006,20.119999999999997
335,0,43,30,2,19.939999999999998,846,3,111,75,2,43.16,1250,5,182,112,3,68.28,15.2
0,0,0,0,0,3.92,0,0,0,0,0,33.38,0,0,0,0,0,54.220000000000006,20.279999999999998
0,0,0,0,0,15.760000000000002,296,1,36,24,1,41.0,653,2,103,58,6,41.0,38.58
278,3,29,21,0,20.659999999999997,549,6,60,45,0,61.67999999999999,1115,11,154,106,1,97.88,24.52
371,2,50,35,1,19.54,595,3,72,46,2,50.42,1418,10,179,115,4,109.34,23.200000000000003
229,2,29,20,0,16.02,802,6,106,75,1,29.04,1308,8,171,111,1,70.5,5.84
385,2,43,28,0,6.2,835,5,121,77,3,23.8,1332,10,190,120,5,60.540000000000006,9.040000000000001
0,0,2,0,1,14.3,0,0,5,0,1,40.58,0,0,5,0,1,40.08,15.940000000000001
0,0,0,0,0,10.0,356,3,48,34,0,26.74,448,3,67,44,1,50.82,10.879999999999999
65,1,17,9,2,16.900000000000002,246,2,42,25,3,32.64,774,4,116,72,6,50.74,13.780000000000001
186,0,32,17,0,7.340000000000001,439,2,73,40,0,35.4,770,5,130,78,2,65.36,17.82
119,0,29,10,5,10.48,257,0,56,24,8,51.800000000000004,863,4,139,73,10,63.64,5.6400000000000015
213,1,34,22,1,19.62,213,1,34,22,1,29.360000000000003,552,2,102,57,1,48.400000000000006,7.8999999999999995
173,2,10,8,0,16.6,465,5,44,28,1,41.5,1212,10,135,87,2,66.44,29.36
380,6,34,29,0,20.299999999999997,853,9,99,69,0,71.38,1447,11,199,131,2,139.39999999999998,7.680000000000001
0,0,0,0,0,13.860000000000001,662,5,85,67,2,62.86,1344,11,143,105,3,101.04,19.56
269,0,46,22,0,17.259999999999998,533,3,67,38,0,56.339999999999996,533,3,67,38,0,90.17999999999999,15.200000000000001
112,0,29,10,1,8.64,353,4,59,28,1,46.6,632,7,95,53,3,68.24000000000001,5.88
0,0,0,0,0,38.58,296,1,36,24,1,65.46000000000001,742,2,109,61,4,79.58000000000001,10.62
300,2,43,27,2,12.94,441,4,71,45,2,53.879999999999995,924,9,136,93,3,76.52,9.479999999999999
358,2,37,29,1,26.06,742,4,74,55,2,69.36000000000001,1272,7,136,89,2,122.18000000000002,29.42
369,4,30,23,0,19.48,559,4,62,43,0,54.00000000000001,1042,7,125,84,1,101.84,37.74
186,0,32,17,0,17.82,566,4,105,55,0,45.94,807,5,144,79,2,62.26,12.32
0,0,0,0,0,9.72,606,2,76,45,1,42.34,988,3,138,80,4,96.12,23.259999999999998
335,0,43,30,2,15.2,846,3,111,75,2,52.6,1182,3,169,107,2,75.86,16.28
89,0,16,9,1,9.24,404,3,61,38,4,37.3,857,4,122,80,5,59.61999999999999,21.44
0,0,0,0,0,20.279999999999998,0,0,0,0,0,41.739999999999995,0,0,0,0,0,74.5,18.080000000000002
185,2,33,19,2,20.119999999999997,514,4,65,41,3,40.48,933,7,120,79,4,68.46,0.6
65,1,17,9,2,13.780000000000001,246,2,42,25,3,38.120000000000005,774,4,116,72,6,59.42,1.2000000000000002
392,4,40,28,1,23.200000000000003,616,5,62,39,2,54.160000000000004,1439,12,169,108,4,107.2,17.96
259,1,35,23,1,19.979999999999997,760,4,110,64,3,40.86,1192,7,166,100,7,83.74000000000001,9.9
385,2,43,28,0,9.040000000000001,835,5,121,77,3,21.340000000000003,1484,9,199,128,4,59.24,15.360000000000001
178,1,31,14,1,29.36,470,4,65,34,2,60.24,1217,9,156,93,3,80.88,8.500000000000002
229,2,29,20,0,5.84,802,6,106,75,1,27.7,1202,8,157,105,1,53.14,12.700000000000001
274,1,33,20,0,9.8,528,4,69,41,0,46.8,1267,6,147,84,2,84.08,24.08
0,0,0,0,0,10.879999999999999,356,3,48,34,0,29.64,448,3,67,44,1,44.06,8.0
278,3,29,21,0,24.52,510,4,53,39,1,70.94,1076,9,147,100,2,109.32000000000001,30.68
269,0,46,22,0,15.200000000000001,533,3,67,38,0,60.46,533,3,67,38,0,95.64000000000001,15.219999999999999
278,3,29,21,0,30.68,781,7,84,63,1,75.86,1046,10,132,100,1,116.88000000000001,17.0
380,6,34,29,0,7.680000000000001,853,9,99,69,0,57.28,1508,12,194,133,1,104.88,23.08
358,2,37,29,1,29.42,742,4,74,55,2,74.54,1272,7,136,89,2,127.46000000000001,23.52
0,0,0,0,0,19.56,662,5,85,67,2,63.5,1344,11,143,105,3,99.30000000000001,14.600000000000001
0,0,0,0,0,10.62,296,1,36,24,1,64.96,689,3,102,63,3,90.2,7.519999999999999
369,4,30,23,0,37.74,559,4,62,43,0,72.14,1042,7,125,84,1,114.36000000000001,26.76
335,0,43,30,2,16.28,846,3,111,75,2,51.42,1342,5,184,116,3,74.64,18.82
0,0,0,0,0,23.259999999999998,606,2,76,45,1,47.62,988,3,138,80,4,88.84,30.68
0,0,2,0,1,23.28,0,0,5,0,1,53.519999999999996,0,0,5,0,1,79.8,18.240000000000002
385,2,43,28,0,15.360000000000001,835,5,121,77,3,30.6,1367,8,182,119,4,48.2,8.08
274,1,33,20,0,24.08,528,4,69,41,0,51.019999999999996,1267,6,147,84,2,83.64,25.92
89,0,16,9,1,21.44,404,3,61,38,4,43.9,955,6,128,84,6,77.89999999999999,28.58
112,0,29,10,1,5.88,353,4,59,28,1,32.82,450,4,77,38,1,70.44,19.02
186,0,32,17,0,12.32,566,4,105,55,0,37.480000000000004,656,6,123,69,0,65.54,3.06
300,2,43,27,2,9.479999999999999,441,4,71,45,2,32.9,924,9,136,93,3,74.56,9.52
178,1,31,14,1,8.500000000000002,351,3,41,22,1,54.46,1098,8,132,81,2,79.36000000000001,16.44
229,2,29,20,0,12.700000000000001,802,6,106,75,1,34.56,1222,8,166,107,1,47.580000000000005,14.2
392,4,40,28,1,17.96,763,6,90,63,2,60.7,1586,13,197,132,4,91.58000000000001,11.979999999999999
0,0,0,0,0,18.080000000000002,0,0,0,0,0,42.28,0,0,0,0,0,71.74,23.5
0,0,0,0,0,19.5,0,0,0,0,0,42.98,0,0,0,0,0,67.32,13.84
277,3,30,23,1,29.32,610,5,63,49,1,56.900000000000006,1470,8,172,127,5,68.0,18.82
116,1,25,10,1,23.84,116,1,25,10,1,37.46,116,1,25,10,1,50.06,6.12
302,2,38,26,0,16.12,302,2,38,26,0,71.46,1165,6,160,106,4,96.88,23.299999999999997
369,4,30,23,0,26.76,559,4,62,43,0,83.98,1042,7,125,84,1,118.5,23.64
358,2,37,29,1,23.52,742,4,74,55,2,79.0,1272,7,136,89,2,122.30000000000001,8.6
380,6,34,29,0,23.08,853,9,99,69,0,51.059999999999995,1346,10,188,117,1,102.14,10.48
278,3,29,21,0,17.0,781,7,84,63,1,72.2,1192,10,151,101,2,118.62,11.48
0,0,0,0,0,30.68,606,2,76,45,1,63.66,988,3,138,80,4,96.28,17.86
178,1,31,14,1,16.44,643,6,75,42,2,54.300000000000004,1229,9,142,87,3,85.18,32.44
89,0,16,9,1,28.58,404,3,61,38,4,59.26,986,5,137,88,5,87.32,18.880000000000003
274,1,33,20,0,25.92,528,4,69,41,0,59.8,1267,6,147,84,2,96.8,13.98
0,0,0,0,0,14.600000000000001,662,5,85,67,2,48.019999999999996,1344,11,143,105,3,97.02,21.5
392,4,40,28,1,11.979999999999999,987,7,112,74,3,53.14,1510,11,184,117,4,84.10000000000001,24.400000000000002
0,0,0,0,0,23.5,0,0,0,0,0,61.86,0,0,0,0,0,83.32,12.36
335,0,43,30,2,18.82,846,3,111,75,2,50.3,1342,5,184,116,3,87.69999999999999,8.16
0,0,2,0,1,18.240000000000002,0,0,5,0,1,57.46000000000001,0,0,5,0,1,86.04,13.680000000000001
269,0,46,22,0,15.219999999999999,533,3,67,38,0,47.68,533,3,67,38,0,86.76,20.5
0,0,0,0,0,13.84,0,0,0,0,0,42.38,0,0,0,0,0,80.02,2.8200000000000003
0,0,0,0,0,29.32,0,0,0,0,0,59.44,17,0,2,2,0,60.18,7.720000000000001
0,0,0,0,0,23.299999999999997,356,3,48,34,0,42.17999999999999,448,3,67,44,1,60.93999999999999,13.9
385,2,43,28,0,8.08,835,5,121,77,3,32.480000000000004,1367,8,182,119,4,44.78000000000001,13.4
417,2,35,23,1,18.82,750,4,68,49,1,55.7,1610,7,177,127,5,75.72,9.040000000000001
0,0,0,0,0,23.64,0,0,0,0,0,69.0,239,1,43,27,2,71.42,3.8000000000000003
116,1,25,10,1,6.12,116,1,25,10,1,44.34,116,1,25,10,1,46.260000000000005,8.14
229,2,29,20,0,14.2,802,6,106,75,1,32.739999999999995,1222,8,166,107,1,54.599999999999994,19.18
259,1,35,23,1,11.5,760,4,110,64,3,41.379999999999995,1128,8,170,99,5,62.26,8.76
112,0,29,10,1,19.02,353,4,59,28,1,33.54,450,4,77,38,1,71.5,12.88
369,4,30,23,0,23.64,559,4,62,43,0,88.14000000000001,1042,7,125,84,1,122.54000000000002,16.32
274,1,33,20,0,13.98,528,4,69,41,0,63.980000000000004,1267,6,147,84,2,90.92,25.32
0,0,0,0,0,17.86,606,2,76,45,1,71.8,988,3,138,80,4,96.16,21.580000000000002
178,1,31,14,1,32.44,643,6,75,42,2,57.379999999999995,1060,9,128,76,3,103.34,22.72
278,3,29,21,0,11.48,781,7,84,63,1,59.16,1237,11,157,110,2,104.33999999999999,7.960000000000001
392,4,40,28,1,24.400000000000002,987,7,112,74,3,54.34,1453,10,180,118,5,97.08000000000001,21.38
89,0,16,9,1,18.880000000000003,404,3,61,38,4,68.9,986,5,137,88,5,91.36,13.28
358,2,37,29,1,8.6,742,4,74,55,2,61.54,1272,7,136,89,2,106.66,40.519999999999996
380,6,34,29,0,10.48,853,9,99,69,0,41.24,1346,10,188,117,1,90.84,7.300000000000002
269,0,46,22,0,20.5,533,3,67,38,0,50.92,533,3,67,38,0,96.18,23.740000000000002
0,0,2,0,1,13.680000000000001,0,0,5,0,1,55.2,0,0,5,0,1,85.44,22.839999999999996
0,0,0,0,0,21.5,662,5,85,67,2,55.66,1344,11,143,105,3,99.6,30.02
0,0,0,0,0,13.9,356,3,48,34,0,45.199999999999996,448,3,67,44,1,66.08,19.060000000000002
229,2,29,20,0,19.18,802,6,106,75,1,46.08,1222,8,166,107,1,67.94,16.220000000000002
0,0,0,0,0,12.36,0,0,0,0,0,53.94,0,0,0,0,0,78.14,8.18
335,0,43,30,2,8.16,846,3,111,75,2,43.260000000000005,1342,5,184,116,3,78.4,20.520000000000003
0,0,0,0,0,2.8200000000000003,0,0,0,0,0,36.16,0,0,0,0,0,59.63999999999999,17.3
385,2,43,28,0,13.4,835,5,121,77,3,36.84,1367,8,182,119,4,52.080000000000005,25.86
112,0,29,10,1,12.88,353,4,59,28,1,37.78,450,4,77,38,1,64.72,10.540000000000001
300,2,43,27,2,14.26,441,4,71,45,2,33.26,924,9,136,93,3,56.67999999999999,3.0600000000000005
186,0,32,17,0,5.0600000000000005,566,4,105,55,0,20.44,897,7,162,93,2,45.60000000000001,25.240000000000002
417,2,35,23,1,9.040000000000001,694,5,65,46,2,57.18,1554,8,174,124,6,84.75999999999999,35.82000000000001
276,2,41,32,1,5.12,578,4,79,58,1,44.54,1441,8,201,138,5,99.88,16.12
369,4,30,23,0,16.32,559,4,62,43,0,66.72,1042,7,125,84,1,123.94000000000001,14.32
417,2,35,23,1,35.82000000000001,1027,7,98,72,2,63.68000000000001,1611,9,176,128,5,100.56,13.059999999999999
0,0,0,0,0,21.580000000000002,606,2,76,45,1,70.12,988,3,138,80,4,103.1,14.34
274,1,33,20,0,25.32,528,4,69,41,0,65.22,1267,6,147,84,2,99.1,18.46
392,4,40,28,1,21.38,987,7,112,74,3,57.76,1644,14,186,125,4,98.92,18.139999999999997
0,0,0,0,0,19.060000000000002,356,3,48,34,0,56.26,448,3,67,44,1,75.13999999999999,19.880000000000003
178,1,31,14,1,22.72,643,6,75,42,2,71.6,1134,10,137,81,2,109.46,14.44
358,2,37,29,1,40.519999999999996,742,4,74,55,2,72.64,1272,7,136,89,2,128.12,14.38
269,0,46,22,0,23.740000000000002,533,3,67,38,0,59.46,533,3,67,38,0,91.91999999999999,29.78
0,0,0,0,0,30.02,662,5,85,67,2,66.12,1344,11,143,105,3,99.54,7.68
89,0,16,9,1,13.28,404,3,61,38,4,60.74,986,5,137,88,5,91.42,8.26
229,2,29,20,0,16.220000000000002,802,6,106,75,1,49.60000000000001,1222,8,166,107,1,68.14000000000001,19.26
112,0,29,10,1,10.540000000000001,353,4,59,28,1,42.44,450,4,77,38,1,56.96,8.52
276,2,41,32,1,16.12,578,4,79,58,1,44.54,1109,7,149,108,3,85.25999999999999,24.52
278,3,29,21,0,7.960000000000001,781,7,84,63,1,36.44,1237,11,157,110,2,91.64,23.84
380,6,34,29,0,7.300000000000002,853,9,99,69,0,40.86,1346,10,188,117,1,68.84,27.08
0,0,0,0,0,23.76,0,0,0,0,0,40.980000000000004,63,0,11,6,1,40.980000000000004,19.04
186,0,32,17,0,25.240000000000002,566,4,105,55,0,33.36000000000001,897,7,162,93,2,63.50000000000001,11.299999999999999
0,0,0,0,0,8.18,0,0,0,0,0,44.04,0,0,0,0,0,82.4,12.9
259,1,35,23,1,24.560000000000002,760,4,110,64,3,44.82,1128,8,170,99,5,74.69999999999999,12.76
0,0,0,0,0,17.3,0,0,0,0,0,33.96,0,0,0,0,0,62.5,9.54
0,0,2,0,1,22.839999999999996,0,0,5,0,1,54.76,0,0,5,0,1,93.97999999999999,11.56
385,2,43,28,0,25.86,835,5,121,77,3,47.339999999999996,1367,8,182,119,4,71.74,13.64
335,0,43,30,2,20.520000000000003,846,3,111,75,2,47.5,1342,5,184,116,3,78.98,12.4
0,0,0,0,0,18.12,0,0,0,0,0,47.64,0,0,0,0,0,47.64,0.1
274,1,33,20,0,12.96,528,4,69,41,0,60.24,1267,6,147,84,2,116.0,20.339999999999996
229,2,29,20,0,14.559999999999999,802,6,106,75,1,62.86000000000001,1222,8,166,107,1,111.78,17.02
369,4,30,23,0,21.72,559,4,62,43,0,52.98,1042,7,125,84,1,100.44,21.240000000000002
358,2,37,29,1,25.92,742,4,74,55,2,62.88,1272,7,136,89,2,115.72000000000001,19.2
0,0,0,0,0,27.14,0,0,0,0,0,56.1,414,2,62,38,3,57.160000000000004,13.040000000000001
385,2,43,28,0,19.9,835,5,121,77,3,49.08,1367,8,182,119,4,78.22,21.9
269,0,46,22,0,11.94,533,3,67,38,0,45.12,533,3,67,38,0,84.1,9.8
185,2,33,19,2,17.3,514,4,65,41,3,43.7,933,7,120,79,4,85.02000000000001,25.46
0,0,0,0,0,12.72,0,0,0,0,0,38.68000000000001,0,0,0,0,0,64.96000000000001,13.239999999999998
0,0,0,0,0,15.64,0,0,0,0,0,52.22,0,0,0,0,0,82.3,9.16
178,1,31,14,1,14.98,643,6,75,42,2,45.36000000000001,1134,10,137,81,2,76.04,28.14
0,0,0,0,0,23.000000000000004,351,2,34,20,0,71.4,1086,6,123,71,3,106.54,5.5600000000000005
271,1,31,18,1,13.66,501,3,75,41,2,50.1,1116,7,168,97,6,81.38,31.48
0,0,0,0,0,17.14,115,1,22,14,0,61.84,207,1,41,24,1,77.58000000000001,14.28
0,0,0,0,0,12.959999999999999,0,0,0,0,0,37.02,0,0,0,0,0,74.12,16.48
380,6,34,29,0,13.78,638,7,66,50,0,47.18,1509,10,208,137,2,85.42,10.459999999999999
112,0,29,10,1,13.379999999999999,112,0,29,10,1,32.620000000000005,488,3,83,45,3,71.24000000000001,12.78
278,3,29,21,0,8.719999999999999,510,4,53,39,1,40.220000000000006,1076,9,147,100,2,56.06,9.48
186,0,32,17,0,20.84,439,2,73,40,0,48.879999999999995,770,5,130,78,2,61.53999999999999,15.719999999999999
274,1,33,20,0,20.339999999999996,528,4,69,41,0,62.94,1267,6,147,84,2,109.97999999999999,22.500000000000004
358,2,37,29,1,19.2,742,4,74,55,2,62.84,1272,7,136,89,2,108.72000000000001,7.3
369,4,30,23,0,21.240000000000002,559,4,62,43,0,59.32,1042,7,125,84,1,101.82,22.000000000000004
269,0,46,22,0,9.8,533,3,67,38,0,43.02,533,3,67,38,0,69.86,15.9
229,2,29,20,0,17.02,802,6,106,75,1,55.14,1222,8,166,107,1,106.02,22.56
0,0,0,0,0,16.48,0,0,0,0,0,45.64,0,0,0,0,0,72.92,17.32
259,1,35,23,1,31.48,489,3,79,46,2,70.98,1104,7,172,102,6,88.16000000000001,14.540000000000001
116,1,25,10,1,33.96,116,1,25,10,1,75.68,116,1,25,10,1,93.36000000000001,16.22
278,3,29,21,0,9.48,781,7,84,63,1,39.86,1046,10,132,100,1,55.7,9.36
417,2,35,23,1,23.18,694,5,65,46,2,44.96,1554,8,174,124,6,44.96,6.7
309,3,44,36,1,23.18,662,5,85,67,2,55.62,1645,12,181,133,4,105.42,19.02
186,0,32,17,0,15.719999999999999,566,4,105,55,0,42.900000000000006,807,5,144,79,2,70.14000000000001,11.38
0,0,0,0,0,13.239999999999998,0,0,0,0,0,32.56,0,0,0,0,0,64.52,15.84
371,2,50,35,1,23.500000000000004,595,3,72,46,2,46.02,1418,10,179,115,4,91.74000000000001,11.14
0,0,0,0,0,14.28,241,2,26,20,0,51.5,333,2,45,30,1,84.68,6.9799999999999995
380,6,34,29,0,10.459999999999999,595,8,67,48,0,34.96,1466,11,209,135,2,73.56,13.299999999999999
89,0,16,9,1,17.66,404,3,61,38,4,32.14,857,4,122,80,5,36.52,23.799999999999997
112,0,29,10,1,12.78,353,4,59,28,1,33.099999999999994,729,7,113,63,3,63.81999999999999,5.4
369,4,30,23,0,22.000000000000004,559,4,62,43,0,64.96000000000001,1042,7,125,84,1,96.22000000000001,17.12
274,1,33,20,0,22.500000000000004,528,4,69,41,0,55.800000000000004,1267,6,147,84,2,103.08,26.1
358,2,37,29,1,7.3,742,4,74,55,2,52.42,1272,7,136,89,2,89.38,27.660000000000004
417,2,35,23,1,6.7,1027,7,98,72,2,51.66,1611,9,176,128,5,51.66,10.82
